CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
792,11791,"Morgan, Chase",Graduate Degree,Professional,North America,Spokane,Washington,United States
793,11792,"Perry, Alexia",Bachelors,Skilled Manual,North America,Colma,California,United States
794,11793,"Rogers, Xavier",Bachelors,Skilled Manual,North America,Burbank,California,United States
795,11794,"Ross, Lauren",Bachelors,Skilled Manual,North America,Lakewood,California,United States
796,11795,"Thomas, Nicole",Bachelors,Skilled Manual,North America,Downey,California,United States
797,11796,"Jenkins, Isabel",Bachelors,Skilled Manual,North America,Downey,California,United States
798,11797,"Coleman, Devin",Bachelors,Skilled Manual,North America,Oakland,California,United States
799,11798,"Chande, Brendan",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
800,11799,"Wang, Jessie",Bachelors,Skilled Manual,North America,Burien,Washington,United States
801,11800,"Baker, Jennifer",Graduate Degree,Professional,North America,Beaverton,Oregon,United States
802,11801,"Sharma, Aaron",Graduate Degree,Professional,North America,Beaverton,Oregon,United States
804,11803,"Hernandez, Jan",Graduate Degree,Professional,North America,Olympia,Washington,United States
805,11804,"Turner, Haley",Graduate Degree,Professional,North America,Redmond,Washington,United States
806,11805,"Green, Richard",Graduate Degree,Professional,North America,Beverly Hills,California,United States
807,11806,"Stewart, Jennifer",Graduate Degree,Professional,North America,Burlingame,California,United States
808,11807,"Baker, Lucas",Graduate Degree,Professional,North America,National City,California,United States
810,11809,"Gray, Juan",Bachelors,Skilled Manual,North America,Beverly Hills,California,United States
811,11810,"Washington, Antonio",Bachelors,Professional,North America,Bremerton,Washington,United States
812,11811,"Brooks, Abigail",Bachelors,Professional,North America,Colma,California,United States
813,11812,"Rodriguez, Andrew",Bachelors,Professional,North America,Walla Walla,Washington,United States
814,11813,"Patterson, Mary",Bachelors,Professional,North America,W. Linn,Oregon,United States
815,11814,"Morgan, Dalton",Graduate Degree,Professional,North America,Lake Oswego,Oregon,United States
816,11815,"Patterson, Hannah",Graduate Degree,Professional,North America,Tacoma,Washington,United States
817,11816,"Torres, Joe",Graduate Degree,Professional,North America,Beverly Hills,California,United States
818,11817,"Miller, Morgan",Graduate Degree,Professional,North America,Colma,California,United States
819,11818,"Garcia, Daniel",Graduate Degree,Professional,North America,Coronado,California,United States
820,11819,"Lal, Jose",Bachelors,Skilled Manual,North America,Everett,Washington,United States
822,11821,"Johnson, Austin",Graduate Degree,Professional,North America,Beverly Hills,California,United States
823,11822,"Wadia, Rohinton",Graduate Degree,Professional,North America,Lincoln Acres,California,United States
826,11825,"She, Aimee",Graduate Degree,Professional,North America,Bellflower,California,United States
827,11826,"Alonso, Jessie",Graduate Degree,Professional,North America,Beverly Hills,California,United States
829,11828,"Martinez, Katherine",Graduate Degree,Professional,North America,Milwaukie,Oregon,United States
830,11829,"Campbell, Sophia",Graduate Degree,Professional,North America,Seattle,Washington,United States
831,11830,"Garcia, Taylor",Graduate Degree,Professional,North America,Lincoln Acres,California,United States
832,11831,"Ross, Christian",Graduate Degree,Professional,North America,San Carlos,California,United States
833,11832,"Murphy, Zoe",Bachelors,Professional,North America,Walla Walla,Washington,United States
835,11834,"Flores, Fernando",Bachelors,Skilled Manual,North America,Mill Valley,California,United States
837,11836,"Travers, Garrett",Bachelors,Skilled Manual,North America,Everett,Washington,United States
838,11837,"Alexander, Haley",Bachelors,Skilled Manual,North America,San Francisco,California,United States
839,11838,"Rodriguez, Justin",Bachelors,Skilled Manual,North America,Beaverton,Oregon,United States
840,11839,"Brown, Tyler",Graduate Degree,Professional,North America,Santa Monica,California,United States
841,11840,"Patterson, Julian",Graduate Degree,Professional,North America,Lincoln Acres,California,United States
843,11842,"Wilson, Justin",Bachelors,Skilled Manual,North America,Olympia,Washington,United States
844,11843,"Nara, Christy",Bachelors,Skilled Manual,North America,Beaverton,Oregon,United States
845,11844,"Alvarez, Michele",Bachelors,Skilled Manual,North America,Chula Vista,California,United States
847,11846,"Reed, Savannah",Bachelors,Skilled Manual,North America,Long Beach,California,United States
848,11847,"Diaz, Cassidy",Bachelors,Skilled Manual,North America,Portland,Oregon,United States
849,11848,"Lewis, Joshua",Bachelors,Skilled Manual,North America,Yakima,Washington,United States
850,11849,"Reed, Faith",Bachelors,Skilled Manual,North America,La Jolla,California,United States
851,11850,"Ramirez, Brooke",Bachelors,Skilled Manual,North America,Novato,California,United States
852,11851,"Mitchell, Jada",Bachelors,Professional,North America,Concord,California,United States
853,11852,"Russell, Kyle",Bachelors,Professional,North America,Lakewood,California,United States
854,11853,"Jones, Grace",Bachelors,Professional,North America,Concord,California,United States
855,11854,"Mitchell, Jason",Graduate Degree,Professional,North America,West Covina,California,United States
856,11855,"Walker, Christian",Bachelors,Professional,North America,Burlingame,California,United States
857,11856,"Hernandez, Seth",Graduate Degree,Professional,North America,Corvallis,Oregon,United States
858,11857,"Young, Isabella",Graduate Degree,Professional,North America,Edmonds,Washington,United States
859,11858,"Coleman, Jordan",High School,Skilled Manual,North America,San Gabriel,California,United States
860,11859,"Garcia, Blake",Partial College,Skilled Manual,North America,Olympia,Washington,United States
861,11860,"Walker, Nicole",Partial College,Skilled Manual,North America,National City,California,United States
877,11876,"White, Madison",Partial College,Skilled Manual,North America,Oakland,California,United States
878,11877,"Diaz, Alexis",Partial College,Skilled Manual,North America,Newport Beach,California,United States
879,11878,"Nara, Christine",Partial College,Skilled Manual,North America,Ballard,Washington,United States
880,11879,"Sai, Edgar",Partial College,Skilled Manual,North America,Beaverton,Oregon,United States
881,11880,"Sanchez, Melissa",Partial College,Skilled Manual,North America,Salem,Oregon,United States
882,11881,"Mitchell, Richard",Bachelors,Professional,North America,Grossmont,California,United States
883,11882,"Stewart, Patrick",Bachelors,Professional,North America,Seattle,Washington,United States
884,11883,"Anderson, Hannah",Graduate Degree,Professional,North America,Burien,Washington,United States
885,11884,"Shen, Latoya",Graduate Degree,Professional,North America,Ballard,Washington,United States
886,11885,"Sharma, Kurt",Graduate Degree,Professional,North America,Burlingame,California,United States
887,11886,"Parker, Katelyn",Bachelors,Professional,North America,Santa Monica,California,United States
888,11887,"White, Joseph",Bachelors,Professional,North America,Coronado,California,United States
890,11889,"Patterson, Blake",Bachelors,Professional,North America,Puyallup,Washington,United States
891,11890,"Lopez, Whitney",Graduate Degree,Professional,North America,Berkeley,California,United States
892,11891,"Liang, Jamie",Graduate Degree,Professional,North America,Beverly Hills,California,United States
924,11923,"Bryant, Sarah",Partial College,Skilled Manual,North America,National City,California,United States
925,11924,"Long, Ian",Partial College,Skilled Manual,North America,Novato,California,United States
926,11925,"Jai, Ashlee",Partial College,Skilled Manual,North America,Bellingham,Washington,United States
927,11926,"Foster, Eduardo",Partial College,Skilled Manual,North America,Oregon City,Oregon,United States
928,11927,"Murphy, Nicole",Partial College,Skilled Manual,North America,Sedro Woolley,Washington,United States
929,11928,"Morris, Isabella",Partial College,Skilled Manual,North America,El Cajon,California,United States
932,11931,"Adams, Marcus",Partial College,Skilled Manual,North America,Palo Alto,California,United States
933,11932,"Coleman, Elizabeth",Partial College,Skilled Manual,North America,Santa Monica,California,United States
934,11933,"Rubio, Mathew",Partial High School,Clerical,North America,Bellingham,Washington,United States
935,11934,"Shan, Justin",Partial High School,Clerical,North America,Burien,Washington,United States
936,11935,"Taylor, Jessica",Partial College,Skilled Manual,North America,Lebanon,Oregon,United States
937,11936,"Clark, Hunter",Partial College,Skilled Manual,North America,Redmond,Washington,United States
938,11937,"Perez, Devin",Partial College,Skilled Manual,North America,Salem,Oregon,United States
939,11938,"Alexander, Seth",Partial College,Skilled Manual,North America,Daly City,California,United States
940,11939,"Washington, Kevin",Partial College,Skilled Manual,North America,Imperial Beach,California,United States
941,11940,"Miller, Tyler",Bachelors,Management,North America,Woodland Hills,California,United States
942,11941,"Roberts, Adam",Partial College,Skilled Manual,North America,Woodburn,Oregon,United States
946,11945,"Huang, Dennis",Partial College,Skilled Manual,North America,Concord,California,United States
950,11949,"Brooks, Julia",Partial College,Skilled Manual,North America,Torrance,California,United States
951,11950,"Carter, Jordan",Partial College,Skilled Manual,North America,Coronado,California,United States
954,11953,"Wright, Courtney",High School,Skilled Manual,North America,Milwaukie,Oregon,United States
955,11954,"Garcia, Joseph",Partial College,Skilled Manual,North America,Glendale,California,United States
956,11955,"Green, Gabriel",Partial College,Skilled Manual,North America,Glendale,California,United States
957,11956,"Sandberg, Alexandria",High School,Skilled Manual,North America,Beverly Hills,California,United States
958,11957,"Hernandez, Courtney",Partial College,Skilled Manual,North America,Redmond,Washington,United States
959,11958,"Lal, Dylan",Partial College,Professional,North America,Bremerton,Washington,United States
960,11959,"Davis, Elizabeth",Partial College,Professional,North America,Lemon Grove,California,United States
961,11960,"Griffin, Ana",Partial College,Professional,North America,Redmond,Washington,United States
962,11961,"Alvarez, Anne",Partial College,Professional,North America,Berkeley,California,United States
963,11962,"Roberts, Alexandra",Partial College,Professional,North America,Bellflower,California,United States
971,11970,"Collins, Bailey",Bachelors,Management,North America,W. Linn,Oregon,United States
972,11971,"Adams, Amanda",Bachelors,Management,North America,Fremont,California,United States
973,11972,"Williams, Katherine",Partial College,Professional,North America,Edmonds,Washington,United States
974,11973,"Barnes, Caroline",Partial College,Professional,North America,Renton,Washington,United States
975,11974,"Sun, Randy",Partial College,Professional,North America,Berkeley,California,United States
976,11975,"Garcia, Destiny",High School,Professional,North America,Chula Vista,California,United States
979,11978,"Washington, Jackson",Graduate Degree,Management,North America,Fremont,California,United States
981,11980,"Richardson, Kimberly",High School,Professional,North America,Santa Monica,California,United States
982,11981,"Howard, Alexandria",High School,Professional,North America,Everett,Washington,United States
983,11982,"Foster, Alexandra",High School,Professional,North America,San Diego,California,United States
984,11983,"Ortega, Cheryl",Partial College,Professional,North America,Bellflower,California,United States
986,11985,"Hughes, Melanie",Bachelors,Management,North America,Beaverton,Oregon,United States
1016,12015,"White, Jacob",High School,Skilled Manual,North America,Lincoln Acres,California,United States
1017,12016,"Serrano, Meredith",High School,Skilled Manual,North America,Colma,California,United States
1019,12018,"Henderson, Devin",High School,Skilled Manual,North America,San Diego,California,United States
